"","BankName","Date","Period","year","Country","CommonEquityT1","T1Capital","TOTAL.RISK.EXPOSURE.AMOUNT","CET1ratio","T1ratio","RwSovX","CDSit","sovindexCDS","sovindexexdomCDS","debtweightedindexCDS","EuroSTOXX600","TED-Spread","IBOXX5YEUSOVS","EURIBOR3M","GER3MYIELD","EUROSTOXX50VOLA","SovXWest10YCDS","ItraxxFIN","EuroTED","CDSisov","sovindexYield","sovindexexdomYield","debtweightedindexYield","Yieldisov"
"1","ABNAMROBANK",2010-12-16,201012,"2010","NL",11573.5093712728,11573.5093712728,116328,0.0994903150683653,0.0994903150683653,12.8,114.686,559.775,559.775,146.473911110255,277.594,33,4.16,1.024,0.406,71125,1.783,299.92,0.618,58.862,6.46,6.46,2.91988160957277,2.14
"2","ABNAMROBANK",2010-12-17,201012,"2010","NL",11573.5093712728,11573.5093712728,116328,0.0994903150683653,0.0994903150683653,12.8,113.215,571.983,571.983,147.805728278427,276.421,30,4.154,1.023,0.322,72383.5,1.809,320.59,0.701,60.316,6.51,6.51,2.90935631094298,2.11
"3","ABNAMROBANK",2010-12-20,201012,"2010","NL",11573.5093712728,11573.5093712728,116328,0.0994903150683653,0.0994903150683653,12.8,115.168,574.492,574.492,151.64522819672,278.376,31,4.088,1.022,0.407,70101.5,1.838,333.83,0.615,60.946,6.68,6.68,2.86828223504639,2.05
"4","ABNAMROBANK",2010-12-21,201012,"2010","NL",11573.5093712728,11573.5093712728,116328,0.0994903150683653,0.0994903150683653,12.8,118.593,589.713,589.713,155.576529538886,281.109,31,4.115,1.022,0.369,68170.63,1.857,350.36,0.653,60.071,6.85,6.85,2.89272954577609,2.05
"5","ABNAMROBANK",2010-12-22,201012,"2010","NL",11573.5093712728,11573.5093712728,116328,0.0994903150683653,0.0994903150683653,12.8,119.576,595.69,595.69,158.255340348245,281.448,27,4.092,1.021,0.286,67618.94,1.882,347.5,0.735,60.644,7.08,7.08,2.85996670360663,1.98
"6","ABNAMROBANK",2010-12-23,201012,"2010","NL",11573.5093712728,11573.5093712728,116328,0.0994903150683653,0.0994903150683653,12.8,119.569,599.755,599.755,159.716405724361,281.761,27,4.119,1.015,0.283,69706.38,1.899,339.1,0.732,60.395,7.14,7.14,2.86066788736094,1.98
"7","ABNAMROBANK",2010-12-24,201012,"2010","NL",11573.5093712728,11573.5093712728,116328,0.0994903150683653,0.0994903150683653,12.8,119.564,599.05,599.05,160.25185548259,281.431,27,4.119,1.014,0.282,69706.38,1.898,340.33,0.732,62.269,7.1,7.1,2.86287449874905,1.98
"8","ABNAMROBANK",2010-12-27,201012,"2010","NL",11573.5093712728,11573.5093712728,116328,0.0994903150683653,0.0994903150683653,12.8,119.57,599.386,599.386,160.228302066067,279.181,28,4.156,1.014,0.285,72919.31,1.899,340.33,0.729,60.795,7.11,7.11,2.88621456568498,2.01
"9","ABNAMROBANK",2010-12-29,201012,"2010","NL",11573.5093712728,11573.5093712728,116328,0.0994903150683653,0.0994903150683653,12.8,119.583,605.659,605.659,163.508750623695,280.627,26,4.17,1.013,0.298,71368.75,1.914,341,0.715,60.623,7.14,7.14,2.91461225912237,1.96
"10","ABNAMROBANK",2010-12-30,201012,"2010","NL",11573.5093712728,11573.5093712728,116328,0.0994903150683653,0.0994903150683653,12.8,119.567,610.477,610.477,160.943843596545,277.023,24,4.135,1.01,0.29,74613.56,1.911,340.67,0.72,61.023,7.14,7.14,2.88061909129753,1.91
"11","ABNAMROBANK",2010-12-31,201012,"2010","NL",11573.5093712728,11573.5093712728,116328,0.0994903150683653,0.0994903150683653,12.8,119.558,614.949,614.949,160.187808858495,275.81,26,4.123,1.006,0.294,74613.56,1.91,340,0.712,63.041,7.16,7.16,2.86350904340506,1.91
"12","ABNAMROBANK",2011-01-03,201012,"2010","NL",11573.5093712728,11573.5093712728,116328,0.0994903150683653,0.0994903150683653,12.8,119.558,609.269,609.269,162.788210274146,278.024,23,4.09,1.001,0.293,72820.63,1.913,340,0.708,61.019,7.48,7.48,2.89046734728583,1.87
"13","ABNAMROBANK",2011-01-04,201012,"2010","NL",11573.5093712728,11573.5093712728,116328,0.0994903150683653,0.0994903150683653,12.8,117.13,609.57,609.57,162.238908841151,280.379,24,4.041,0.999,0.298,72599.63,1.886,325.83,0.701,60.425,7.13,7.13,2.865258367407,1.88
"14","ABNAMROBANK",2011-01-05,201012,"2010","NL",11573.5093712728,11573.5093712728,116328,0.0994903150683653,0.0994903150683653,12.8,118.608,613.531,613.531,162.302633482033,280.48,24,4.09,0.998,0.291,72971.63,1.898,333,0.707,60.604,7.17,7.17,2.91370930296444,1.95
"15","ABNAMROBANK",2011-01-07,201012,"2010","NL",11573.5093712728,11573.5093712728,116328,0.0994903150683653,0.0994903150683653,12.8,132.856,622.993,622.993,166.783641966428,281.019,24,4.134,0.997,0.293,75549.88,1.989,350.79,0.704,61.287,7.34,7.34,2.97203357685029,1.9
"16","ABNAMROBANK",2011-01-10,201012,"2010","NL",11573.5093712728,11573.5093712728,116328,0.0994903150683653,0.0994903150683653,12.8,135.763,667.4,667.4,171.333279583525,278.483,24,4.142,0.995,0.309,78723.13,2.015,365,0.686,62.932,7.16,7.16,2.99398163257124,1.9
"17","ABNAMROBANK",2011-01-11,201012,"2010","NL",11573.5093712728,11573.5093712728,116328,0.0994903150683653,0.0994903150683653,12.8,134.318,657.285,657.285,165.691710772952,281.981,24,4.161,0.995,0.44,74790.69,1.963,357.67,0.555,60.189,7.04,7.04,2.98500337905304,1.91
"18","ABNAMROBANK",2011-01-12,201012,"2010","NL",11573.5093712728,11573.5093712728,116328,0.0994903150683653,0.0994903150683653,12.8,134.345,645.257,645.257,159.160118802321,285.787,23,4.202,0.995,0.348,69974.31,1.887,338,0.647,59.031,6.77,6.77,3.00339653660406,2
"19","ABNAMROBANK",2011-01-13,201012,"2010","NL",11573.5093712728,11573.5093712728,116328,0.0994903150683653,0.0994903150683653,12.8,131.887,630.556,630.556,151.642519631109,284.037,22,4.154,0.998,0.398,68840,1.829,315.75,0.6,58.769,6.69,6.69,2.98664212604927,2.06
"20","ABNAMROBANK",2011-01-14,201012,"2010","NL",11573.5093712728,11573.5093712728,116328,0.0994903150683653,0.0994903150683653,12.8,127.968,617.602,617.602,148.502836269248,283.767,21,4.126,1.006,0.428,67344,1.788,327.27,0.578,58.094,6.79,6.79,3.01346066620397,2.11
"21","ABNAMROBANK",2011-01-18,201012,"2010","NL",11573.5093712728,11573.5093712728,116328,0.0994903150683653,0.0994903150683653,12.8,127.981,630.595,630.595,147.656140683296,286.701,20,4.22,1.012,0.482,65857.75,1.796,305.25,0.53,60.288,7.11,7.11,3.08951390638335,2.17
"22","ABNAMROBANK",2011-01-19,201012,"2010","NL",11573.5093712728,11573.5093712728,116328,0.0994903150683653,0.0994903150683653,12.8,122.096,615.575,615.575,141.71314875102,282.717,20,4.179,1.014,0.448,66579.06,1.742,294.64,0.566,58.965,7.08,7.08,3.03480141890382,2.15
"23","ABNAMROBANK",2011-01-21,201012,"2010","NL",11573.5093712728,11573.5093712728,116328,0.0994903150683653,0.0994903150683653,12.8,114.721,595.375,595.375,135.01765711069,281.258,19,4.186,1.025,0.517,65412.69,1.677,277.92,0.508,56.712,7.1,7.1,3.06740358701693,2.27
"24","ABNAMROBANK",2011-01-24,201012,"2010","NL",11573.5093712728,11573.5093712728,116328,0.0994903150683653,0.0994903150683653,12.8,109.323,608.881,608.881,131.105065273759,281.992,18,4.17,1.029,0.52,64426.93,1.654,269.5,0.509,55.598,7.16,7.16,3.04336887625385,2.25
"25","ABNAMROBANK",2011-01-25,201012,"2010","NL",11573.5093712728,11573.5093712728,116328,0.0994903150683653,0.0994903150683653,12.8,108.339,621.904,621.904,135.982363305708,280.098,18,4.201,1.031,0.626,65673.5,1.704,260.83,0.405,57.273,7.13,7.13,3.05263913561637,2.25
"26","ABNAMROBANK",2011-01-26,201012,"2010","NL",11573.5093712728,11573.5093712728,116328,0.0994903150683653,0.0994903150683653,12.8,108.336,622.407,622.407,137.238171328596,282.466,19,4.256,1.051,0.591,64492.61,1.723,281.17,0.46,59.803,7.3,7.3,3.11131678610075,2.31
"27","ABNAMROBANK",2011-01-27,201012,"2010","NL",11573.5093712728,11573.5093712728,116328,0.0994903150683653,0.0994903150683653,12.8,113.261,631.216,631.216,139.994284075055,282.882,18,4.295,1.057,0.616,63292.72,1.743,302.33,0.441,60.619,7.35,7.35,3.16409677486747,2.35
"28","ABNAMROBANK",2011-01-28,201012,"2010","NL",11573.5093712728,11573.5093712728,116328,0.0994903150683653,0.0994903150683653,12.8,115.709,618.871,618.871,138.179630818281,280.454,19,4.257,1.063,0.645,65205.81,1.724,285.33,0.418,60.811,7.5,7.5,3.1636721979967,2.33
"29","ABNAMROBANK",2011-09-01,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,202.857,455.123858666667,455.123858666667,222.446191936466,238.932,35,3.85,1.543,0.432,83046.5,2.599,416.42,1.111,79.753,4.92282666666667,4.92282666666667,2.79044669062195,1.68
"30","ABNAMROBANK",2011-09-02,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,202.869,468.384546666667,468.384546666667,229.993257648984,233.107,35,3.816,1.541,0.394,88302.5,2.664,431.71,1.147,83.106,5.00138666666667,5.00138666666667,2.76246943735308,1.59
"31","ABNAMROBANK",2011-09-06,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,220.098,520.842493333333,520.842493333333,252.036791374216,221.98,37,3.788,1.534,0.319,102068.3,2.836,472.96,1.215,88.5,5.4728,5.4728,2.86038246169445,1.5
"32","ABNAMROBANK",2011-09-07,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,220.035,502.413685333333,502.413685333333,238.594474262183,228.84,36,3.747,1.532,0.533,96437.06,2.77,469.92,0.999,83.33,5.28533333333333,5.28533333333333,2.79857302708881,1.49
"33","ABNAMROBANK",2011-09-08,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,220.042,503.89884,503.89884,240.707942167314,230.469,35,3.714,1.532,0.564,94923.38,2.775,460.83,0.968,84.838,5.2664,5.2664,2.76002739018773,1.43
"34","ABNAMROBANK",2011-09-09,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,229.945,538.769194666667,538.769194666667,256.282725304084,224.593,34,3.663,1.53,0.316,104803.1,2.903,491.3,1.214,88.918,5.42888,5.42888,2.76975343140912,1.33
"35","ABNAMROBANK",2011-09-12,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,234.766,576.850802666667,576.850802666667,271.339913363992,218.929,36,3.696,1.527,0.276,115574.1,3.042,557.18,1.251,94.333,5.66493333333333,5.66493333333333,2.8558154643352,1.35
"36","ABNAMROBANK",2011-09-13,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,220.031,572.882792,572.882792,269.682570299381,220.869,36,3.739,1.528,0.252,111176.9,3.033,564.6,1.276,95.363,5.83456,5.83456,2.93377106594489,1.41
"37","ABNAMROBANK",2011-09-14,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,219.943,538.531546666667,538.531546666667,255.624090648097,224.166,35,3.784,1.529,0.277,109772,2.926,529.32,1.252,92.776,5.70528,5.70528,2.94713505171677,1.49
"38","ABNAMROBANK",2011-09-15,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,229.825,511.747210666667,511.747210666667,243.703031550081,228.693,36,3.826,1.531,0.382,103628.7,2.811,493.25,1.149,88.667,5.66098666666667,5.66098666666667,2.96737928023982,1.55
"39","ABNAMROBANK",2011-09-16,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,229.818,507.877986666667,507.877986666667,241.569077909029,230.164,36,3.715,1.535,0.319,103890.6,2.804,443.07,1.216,89.875,5.49706666666667,5.49706666666667,2.86676090528925,1.46
"40","ABNAMROBANK",2011-09-19,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,232.372,546.646888,546.646888,261.184875754909,224.963,35,3.715,1.536,0.304,107193.6,2.918,485.4,1.232,94.167,5.55778666666667,5.55778666666667,2.85873030226748,1.45
"41","ABNAMROBANK",2011-09-20,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,237.165,567.278504,567.278504,270.063515233201,229.104,48,3.738,1.537,0.303,104362.8,3.007,485.4,1.234,97.167,5.62528,5.62528,2.89097707740466,1.45
"42","ABNAMROBANK",2011-09-21,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,237.152,573.023786666667,573.023786666667,276.680310350383,225.331,45,3.735,1.537,0.274,107501.9,3.083,491.51,1.263,101.918,5.63741333333333,5.63741333333333,2.89519846226904,1.43
"43","ABNAMROBANK",2011-09-22,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,261.124,585.850466666667,585.850466666667,287.269098053123,214.886,42,3.655,1.536,0.262,116114.3,3.153,543.17,1.274,108,5.55242666666667,5.55242666666667,2.84514662082017,1.38
"44","ABNAMROBANK",2011-09-23,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,265.949,568.33288,568.33288,281.035272550345,216.195,51,3.651,1.537,0.15,115366.7,3.142,546.33,1.387,110.458,5.50992,5.50992,2.84504947167519,1.39
"45","ABNAMROBANK",2011-09-26,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,263.495,552.743058666667,552.743058666667,275.654013807195,220.282,49,3.684,1.535,0.226,115179.4,3.138,528.5,1.309,109.333,5.53277333333333,5.53277333333333,2.8709229808216,1.43
"46","ABNAMROBANK",2011-09-27,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,253.729,499.295669333333,499.295669333333,245.900092416766,229.911,48,3.754,1.537,0.245,107137.3,2.935,501.33,1.292,100,5.46026666666667,5.46026666666667,2.89286311990913,1.53
"47","ABNAMROBANK",2011-09-28,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,253.792,505.208829333333,505.208829333333,255.106882835598,227.392,48,3.779,1.544,0.275,110654.5,2.95,502.84,1.269,103.5,5.42914666666667,5.42914666666667,2.91875242015507,1.59
"48","ABNAMROBANK",2011-09-29,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,253.831,499.392589333333,499.392589333333,253.12092303379,228.9,50,3.787,1.55,0.238,109472.4,2.935,503.21,1.312,101.5,5.3216,5.3216,2.89090787867462,1.57
"49","ABNAMROBANK",2011-09-30,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,253.81,511.144266666667,511.144266666667,262.147986377344,226.184,49,3.712,1.554,0.248,113573,2.993,508.35,1.306,105.144,5.27624,5.27624,2.84321629052042,1.49
"50","ABNAMROBANK",2011-10-03,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,256.598,510.133226666667,510.133226666667,265.564729456683,223.623,51,3.662,1.557,0.263,119632.1,3.027,537.14,1.294,115,5.23552,5.23552,2.82811503736591,1.41
"51","ABNAMROBANK",2011-10-04,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,261.111,529.397416,529.397416,274.750748993216,217.46,56,3.648,1.557,0.285,126093,3.124,550.86,1.272,115.167,5.21445333333333,5.21445333333333,2.81562319092424,1.37
"52","ABNAMROBANK",2011-10-05,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,261.032,516.897992,516.897992,264.877403774791,224.147,56,3.731,1.558,0.248,116660.6,3.016,531.79,1.31,106.333,5.21016,5.21016,2.86399867453337,1.44
"53","ABNAMROBANK",2011-10-06,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,258.813,495.071890666667,495.071890666667,249.180810254264,230.273,56,3.796,1.556,0.36,111089.7,2.934,489.83,1.196,96.833,5.11445333333333,5.11445333333333,2.8777850695333,1.54
"54","ABNAMROBANK",2011-10-07,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,258.75,497.304693333333,497.304693333333,253.799509413114,231.985,54,3.809,1.566,0.379,108777.3,2.936,509.99,1.187,99.18,5.10373333333333,5.10373333333333,2.88475834193943,1.56
"55","ABNAMROBANK",2011-10-10,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,253.774,482.171496,482.171496,246.724552535994,235.945,56,3.865,1.567,0.373,103562.4,2.892,497.51,1.194,94.167,5.12909333333333,5.12909333333333,2.93400073176804,1.63
"56","ABNAMROBANK",2011-10-11,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,246.448,472.573077333333,472.573077333333,242.059603650877,235.282,55,3.897,1.57,0.393,102485,2.897,491.25,1.177,95.667,5.24805333333333,5.24805333333333,2.96241995131309,1.66
"57","ABNAMROBANK",2011-10-12,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,243.979,475.23008,475.23008,240.492767605981,239.158,54,3.997,1.571,0.373,95822.25,2.883,480.6,1.198,95,5.35197333333333,5.35197333333333,3.04412221920825,1.74
"58","ABNAMROBANK",2011-10-13,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,244.026,497.731,497.731,252.174979393722,236.53,50,3.984,1.572,0.264,98470.88,2.973,467.78,1.308,99.667,5.43373333333333,5.43373333333333,3.05699482002509,1.68
"59","ABNAMROBANK",2011-10-14,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,243.996,506.427402666667,506.427402666667,256.94244572422,238.507,53,4.076,1.574,0.275,93176.38,3.003,477.38,1.299,99.756,5.43802666666667,5.43802666666667,3.10553653993798,1.74
"60","ABNAMROBANK",2011-10-17,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,244.014,498.647330666667,498.647330666667,252.251133066362,236.222,51,4.013,1.578,0.266,96164.31,2.972,455.96,1.312,100.667,5.4884,5.4884,3.09209175634788,1.66
"61","ABNAMROBANK",2011-10-18,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,243.999,503.099736,503.099736,253.92281276406,235.33,50,4.025,1.579,0.269,103294.2,2.976,483.93,1.31,98.291,5.68090666666667,5.68090666666667,3.13102785027973,1.59
"62","ABNAMROBANK",2011-10-19,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,244.03,495.483362666667,495.483362666667,247.947698536645,236.707,50,4.073,1.582,0.281,99344.06,2.914,473.53,1.301,97.833,5.71770666666667,5.71770666666667,3.18034842353289,1.63
"63","ABNAMROBANK",2011-10-20,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,244.062,520.311666666667,520.311666666667,259.424364773395,233.066,50,4.073,1.584,0.292,106745.1,2.983,481.92,1.292,105.875,5.84162666666667,5.84162666666667,3.21204535469551,1.6
"64","ABNAMROBANK",2011-10-21,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,244.026,502.837978666667,502.837978666667,250.863942303891,238.931,52,4.091,1.585,0.286,96879.44,2.919,488.21,1.299,102.668,5.73664,5.73664,3.20395334940424,1.64
"65","ABNAMROBANK",2011-10-24,201109,"2011","NL",12351.82155,15095.22416,115698.4237,0.106758771251954,0.130470439244195,75,244.024,504.780650666667,504.780650666667,250.838865526097,242.03,51,4.119,1.588,0.281,94761.38,2.945,474.25,1.307,101.833,5.76557333333333,5.76557333333333,3.22088198326292,1.66
"66","ABNAMROBANK",2011-12-01,201112,"2011","NL",12395,15139,118286,0.104788394230932,0.127986405829938,57.8,295.255,467.253,467.253,259.967638555059,238.491,52,4.263,1.469,-0.02,97489.19,3.001,516.43,1.489,105.498,6.93,6.93,3.53153285626903,1.54
"67","ABNAMROBANK",2011-12-02,201112,"2011","NL",12395,15139,118286,0.104788394230932,0.127986405829938,57.8,285.636,456.076,456.076,256.204794877844,240.729,53,4.236,1.469,0.03,94610.19,2.979,498.14,1.439,102.756,6.83,6.83,3.4890595731245,1.52
"68","ABNAMROBANK",2011-12-05,201112,"2011","NL",12395,15139,118286,0.104788394230932,0.127986405829938,57.8,241.001,431.667,431.667,242.246259579837,242.748,54,4.074,1.47,0.278,93370.94,2.906,469.33,1.192,98.912,6.07,6.07,3.23152753735304,1.52
"69","ABNAMROBANK",2011-12-06,201112,"2011","NL",12395,15139,118286,0.104788394230932,0.127986405829938,57.8,238.594,437.03,437.03,247.2716406599,241.924,54,4.099,1.472,0.026,95486.94,2.947,469.79,1.446,105.582,6.09,6.09,3.23194086585697,1.56
"70","ABNAMROBANK",2011-12-07,201112,"2011","NL",12395,15139,118286,0.104788394230932,0.127986405829938,57.8,241.006,458.886,458.886,255.349073384255,241.444,55,4.096,1.472,0.016,97527.44,2.997,463.25,1.456,107.503,6.14,6.14,3.24549319091826,1.51
"71","ABNAMROBANK",2011-12-09,201112,"2011","NL",12395,15139,118286,0.104788394230932,0.127986405829938,57.8,245.931,534.236,534.236,284.150468875884,240.511,55,4.189,1.437,0.056,95968.19,3.189,534.7,1.381,121.173,6.75,6.75,3.43331331219686,1.5
"72","ABNAMROBANK",2011-12-12,201112,"2011","NL",12395,15139,118286,0.104788394230932,0.127986405829938,57.8,248.17,564.764,564.764,300.881563785135,236.053,55,4.151,1.43,-0.004,97049.38,3.319,551.43,1.434,130.171,6.72,6.72,3.38278184519221,1.41
"73","ABNAMROBANK",2011-12-13,201112,"2011","NL",12395,15139,118286,0.104788394230932,0.127986405829938,57.8,253.151,569.534,569.534,301.843619614194,237.3,55,4.13,1.426,0.004,92500.5,3.322,559.29,1.422,131.811,6.75,6.75,3.3696804883109,1.39
"74","ABNAMROBANK",2011-12-14,201112,"2011","NL",12395,15139,118286,0.104788394230932,0.127986405829938,57.8,260.412,573.49,573.49,304.759176634344,232.436,55,4.049,1.423,-0.051,96749.13,3.364,580.5,1.474,132.99,6.77,6.77,3.33759389686472,1.32
"75","ABNAMROBANK",2011-12-15,201112,"2011","NL",12395,15139,118286,0.104788394230932,0.127986405829938,57.8,260.198,560.87,560.87,296.586156278279,234.728,55,3.986,1.419,-0.04,93407.44,3.299,571.08,1.459,124.601,6.39,6.39,3.19308346229342,1.29
"76","ABNAMROBANK",2011-12-16,201112,"2011","NL",12395,15139,118286,0.104788394230932,0.127986405829938,57.8,260.267,539.15,539.15,290.82145385326,233.708,54,3.949,1.417,0.005,90743,3.265,547.71,1.412,124.67,6.27,6.27,3.09811412181205,1.24
"77","ABNAMROBANK",2011-12-19,201112,"2011","NL",12395,15139,118286,0.104788394230932,0.127986405829938,57.8,260.517,535.753,535.753,289.967115841493,233.75,56,3.946,1.418,-0.039,89690.5,2.543,560.17,1.457,123.627,6.11,6.11,3.08266699355078,1.24
"78","ABNAMROBANK",2011-12-20,201112,"2011","NL",12395,15139,118286,0.104788394230932,0.127986405829938,57.8,267.938,504.358,504.358,279.534294784871,238.508,56,3.948,1.418,-0.011,84512.06,3.223,547.53,1.429,121.998,5.93,5.93,3.05512856011548,1.3
"79","ABNAMROBANK",2011-12-21,201112,"2011","NL",12395,15139,118286,0.104788394230932,0.127986405829938,57.8,267.922,490.762,490.762,277.293936292679,237.288,66,3.977,1.416,-0.066,83665.63,3.216,523.7,1.482,122.345,6.05,6.05,3.08926130474931,1.32
"80","ABNAMROBANK",2011-12-22,201112,"2011","NL",12395,15139,118286,0.104788394230932,0.127986405829938,57.8,262.944,485.685,485.685,276.011230854455,239.785,65,3.976,1.41,-0.064,80134.81,3.196,513.7,1.474,121.345,6.15,6.15,3.10739255943745,1.34
"81","ABNAMROBANK",2011-12-23,201112,"2011","NL",12395,15139,118286,0.104788394230932,0.127986405829938,57.8,262.919,500.001,500.001,277.170566781529,241.859,66,3.971,1.404,-0.087,80923.38,3.186,505.8,1.491,120.155,6.19,6.19,3.09409095818117,1.34
"82","ABNAMROBANK",2011-12-28,201112,"2011","NL",12395,15139,118286,0.104788394230932,0.127986405829938,57.8,262.913,479.621,479.621,272.296838836224,240.199,66,3.913,1.387,-0.144,84502.38,3.171,505.38,1.531,118.954,6.17,6.17,3.04175765120103,1.29
"83","ABNAMROBANK",2011-12-29,201112,"2011","NL",12395,15139,118286,0.104788394230932,0.127986405829938,57.8,262.866,481.632,481.632,272.888744162809,242.459,67,3.899,1.369,-0.18,85266.38,3.199,514.9,1.549,122.041,6.17,6.17,3.02294116908373,1.23
"84","ABNAMROBANK",2011-12-30,201112,"2011","NL",12395,15139,118286,0.104788394230932,0.127986405829938,57.8,260.374,503.211,503.211,279.121410848561,244.542,65,3.912,1.356,-0.087,84839,3.19,509.8,1.443,121.85,6.1,6.1,3.00898063375962,1.2
"85","ABNAMROBANK",2012-01-03,201112,"2011","NL",12395,15139,118286,0.104788394230932,0.127986405829938,57.8,255.547,491.711,491.711,276.260459957889,251.057,62,4.005,1.333,-0.179,79557.13,3.226,469.33,1.512,120.507,5.88,5.88,3.10276259140679,1.51
"86","ABNAMROBANK",2012-01-04,201112,"2011","NL",12395,15139,118286,0.104788394230932,0.127986405829938,57.8,255.618,513.813,513.813,287.124498009575,249.619,63,4.058,1.319,-0.183,81522.69,3.305,500.5,1.502,122.67,5.91,5.91,3.14080501437982,1.49
"87","ABNAMROBANK",2012-01-05,201112,"2011","NL",12395,15139,118286,0.104788394230932,0.127986405829938,57.8,257.978,528.002,528.002,296.603147851406,247.385,62,4.086,1.303,-0.196,81998.06,3.368,512.93,1.499,127.602,6.13,6.13,3.22375904714999,1.47
"88","ABNAMROBANK",2012-01-06,201112,"2011","NL",12395,15139,118286,0.104788394230932,0.127986405829938,57.8,257.982,533.869,533.869,299.654041248974,247.531,61,4.126,1.288,-0.205,80193.5,3.381,523.75,1.493,129.586,6.3,6.3,3.27622937780168,1.44
"89","ABNAMROBANK",2012-01-09,201112,"2011","NL",12395,15139,118286,0.104788394230932,0.127986405829938,57.8,258.042,530.461,530.461,295.810670675364,246.415,57,4.09,1.276,-0.078,79635.69,3.352,529.08,1.354,126.505,6.37,6.37,3.25418979173056,1.44
"90","ABNAMROBANK",2012-01-10,201112,"2011","NL",12395,15139,118286,0.104788394230932,0.127986405829938,57.8,255.624,528.776,528.776,287.890107148848,250.821,55,4.078,1.267,-0.082,75655.06,3.3,512.77,1.349,122.495,6.37,6.37,3.23366245651036,1.43
"91","ABNAMROBANK",2012-01-11,201112,"2011","NL",12395,15139,118286,0.104788394230932,0.127986405829938,57.8,255.749,516.975,516.975,283.900431446599,249.926,54,4.005,1.257,-0.076,75742.06,3.267,499.58,1.333,121.521,6.21,6.21,3.12177735874001,1.36
"92","ABNAMROBANK",2012-01-12,201112,"2011","NL",12395,15139,118286,0.104788394230932,0.127986405829938,57.8,250.865,494.185,494.185,272.115257766707,249.497,50,3.895,1.245,-0.041,76409.5,2.435,482.25,1.286,116.106,5.73,5.73,2.92870155111369,1.31
"93","ABNAMROBANK",2012-01-13,201112,"2011","NL",12395,15139,118286,0.104788394230932,0.127986405829938,57.8,250.954,502.77,502.77,279.336613858814,249.178,45,3.892,1.231,-0.004,78799.81,3.218,468.45,1.235,121.102,5.78,5.78,2.94202957653446,1.25
